,gadget ,card_material,card_shield,card_bit,card_drift,card_mana,card_ingot,dragon_style,dragon_body,dragon_wings,dragon_eyes,dragon_all_horns,dragon_name,music
2318,gold_token,platinum,emerald,864,48,3,4,wild,chocolate_brown,floyd_pink,wasp_yellow,bone,Bored,none
2319,gold_token,platinum,sapphire,864,48,3,4,wild,mystic_purple,ocean_blue,shimmer_turquoise,bone,Mahli,none
2320,platinum_token,gold,kevlar,864,60,3,4,wild,peaceful_green,floyd_pink,wasp_yellow,golden,Zaccharias,none
2321,gold_token,gold,amethyst,576,48,3,8,wild,peaceful_green,party_orange,wasp_yellow,bone,Athaliah,none
2322,gold_token,platinum,sapphire,720,48,3,4,sovereign,exotic_turquoise,sunny_yellow,firefly_lilac,golden,'Azazyahu,none
2323,gold_token,titanium,prism,720,48,6,5,wild,peaceful_green,sunny_yellow,assembly_purple,golden,Phunihel,none
2324,platinum_token,gold,amethyst,576,72,6,4,wild,chocolate_brown,ocean_blue,hornet_brown,bone,Reuben,none
2325,gold_token,platinum,kevlar,864,48,3,4,wild,mystic_purple,magic_purple,hornet_brown,bone,Anat,none
2326,platinum_token,platinum,emerald,576,48,3,4,wild,earthy_orange,ocean_blue,wasp_yellow,rainbow,Yo'ach,none
2327,titanium_token,gold,emerald,864,48,3,5,wild,exotic_turquoise,party_orange,wasp_yellow,bone,Iudithu,none
2328,gold_token,platinum,kevlar,576,60,3,4,wild,chocolate_brown,floyd_pink,firefly_lilac,bone,Chillin,none
2329,platinum_token,titanium,kevlar,576,48,9,5,wild,earthy_orange,ocean_blue,wasp_yellow,bone,Sounsha,none
2330,platinum_token,platinum,amethyst,576,48,3,4,wild,tangle_dark,floyd_pink,hornet_brown,bone,Bone,none
2331,gold_token,platinum,kevlar,576,48,3,4,wild,firing_red,party_orange,hornet_brown,golden,Blowpipe,none
2332,platinum_token,platinum,emerald,720,60,3,8,wild,earthy_orange,party_orange,hornet_brown,golden,Kuolu,none
2333,platinum_token,titanium,emerald,576,60,3,4,wild,tangle_dark,ocean_blue,hornet_brown,bone,Puxo,none
2334,titanium_token,gold,prism,720,48,6,4,wild,firing_red,sunny_yellow,wasp_yellow,bone,Doggy,none
2335,gold_token,platinum,kevlar,576,48,6,4,wild,firing_red,sunny_yellow,firefly_lilac,golden,MacEachern,none
2336,gold_token,platinum,emerald,720,48,3,4,wild,exotic_turquoise,ocean_blue,wasp_yellow,bone,Bail,none
2337,titanium_token,platinum,kevlar,720,60,3,4,wild,mystic_purple,sunny_yellow,wasp_yellow,bone,Pixis,none
2338,platinum_token,platinum,amethyst,576,48,3,4,wild,tangle_dark,floyd_pink,wasp_yellow,bone,Pikacchu,none
2339,platinum_token,platinum,sapphire,720,48,3,4,wild,exotic_turquoise,sunny_yellow,firefly_lilac,bone,Charmander,none
2340,gold_token,platinum,amethyst,864,48,3,8,wild,peaceful_green,magic_purple,shimmer_turquoise,bone,Charizard,none
2341,gold_token,gold,amethyst,864,48,3,4,wild,peaceful_green,ocean_blue,wasp_yellow,bone,Balerion,none
2342,platinum_token,gold,kevlar,720,48,3,5,wild,peaceful_green,ocean_blue,firefly_lilac,bone,Drogon,none
2343,gold_token,platinum,emerald,864,48,3,5,wild,peaceful_green,party_orange,hornet_brown,golden,Gronon,none
2344,gold_token,platinum,emerald,576,48,3,5,wild,peaceful_green,magic_purple,hornet_brown,golden,Rhaegal,none
2345,platinum_token,gold,kevlar,864,48,3,4,wild,tangle_dark,magic_purple,firefly_lilac,bone,Viserion,none
2346,platinum_token,platinum,sapphire,720,48,3,5,wild,earthy_orange,lemon_green,shimmer_turquoise,bone,Arrax,none
2347,platinum_token,platinum,sapphire,576,48,3,4,wild,mystic_purple,magic_purple,firefly_lilac,bone,Moondancer,none
2348,platinum_token,gold,prism,576,48,3,5,wild,tangle_dark,ocean_blue,wasp_yellow,golden,Moon,none
2349,platinum_token,titanium,amethyst,576,48,3,4,wild,earthy_orange,ocean_blue,firefly_lilac,bone,Mars,none
2350,platinum_token,titanium,emerald,720,48,6,10,wild,chocolate_brown,ocean_blue,firefly_lilac,golden,Moonaco,none
2351,gold_token,gold,prism,720,48,3,4,wild,exotic_turquoise,lemon_green,firefly_lilac,bone,Snorlax,none
2352,platinum_token,platinum,sapphire,576,48,3,5,wild,firing_red,sunny_yellow,hornet_brown,golden,Ditto,none
2353,gold_token,platinum,sapphire,576,60,3,4,wild,exotic_turquoise,grosbeak_green,hornet_brown,rainbow,Mewtwo,none
2354,gold_token,platinum,amethyst,576,48,3,5,wild,earthy_orange,ocean_blue,hornet_brown,bone,Mew,none
2355,platinum_token,platinum,emerald,576,48,3,5,wild,tangle_dark,sunny_yellow,wasp_yellow,golden,Squirtle,none
2356,titanium_token,gold,kevlar,576,72,3,5,wild,chocolate_brown,party_orange,hornet_brown,golden,Bulbasaur,none
2357,gold_token,titanium,amethyst,576,48,3,4,wild,chocolate_brown,party_orange,assembly_purple,bone,Gyarados,none
2358,gold_token,platinum,emerald,576,48,3,4,wild,chocolate_brown,sunny_yellow,wasp_yellow,golden,Togepi,none
2359,gold_token,platinum,kevlar,720,48,3,5,wild,chocolate_brown,sunny_yellow,hornet_brown,bone,Gastrodon,none
2360,platinum_token,titanium,prism,720,48,3,4,wild,chocolate_brown,floyd_pink,firefly_lilac,golden,Jynx,none
2361,gold_token,gold,amethyst,720,48,3,4,wild,earthy_orange,grosbeak_green,hornet_brown,bone,Magikarp,none
2362,platinum_token,platinum,emerald,720,48,3,5,wild,mystic_purple,sunny_yellow,hornet_brown,bone,Lapras,none
2363,gold_token,gold,kevlar,576,48,6,4,sovereign,exotic_turquoise,lemon_green,hornet_brown,bone,Nirodan,none
2364,titanium_token,gold,emerald,864,48,6,4,wild,earthy_orange,party_orange,firefly_lilac,bone,Nirodino,none
2365,platinum_token,platinum,amethyst,576,48,3,5,sovereign,peaceful_green,sunny_yellow,firefly_lilac,bone,Ivysaur,none
2366,platinum_token,platinum,amethyst,720,60,9,4,wild,peaceful_green,sunny_yellow,hornet_brown,bone,Venasaur,none
2367,platinum_token,gold,sapphire,576,48,6,5,wild,earthy_orange,sunny_yellow,shimmer_turquoise,bone,Wartortle,none
2368,titanium_token,platinum,sapphire,720,48,3,4,wild,firing_red,party_orange,wasp_yellow,bone,Golduck,none
2369,titanium_token,platinum,kevlar,576,48,3,4,sovereign,mystic_purple,magic_purple,hornet_brown,golden,Kadabra,none
2370,titanium_token,platinum,amethyst,864,60,3,4,wild,earthy_orange,ocean_blue,hornet_brown,golden,Machoke,none
2371,gold_token,gold,sapphire,576,48,3,5,wild,tangle_dark,ocean_blue,shimmer_turquoise,golden,Machamp,none
2372,gold_token,platinum,prism,720,48,3,4,wild,peaceful_green,party_orange,wasp_yellow,bone,Golem,none
2373,gold_token,platinum,sapphire,864,48,3,4,wild,mystic_purple,party_orange,firefly_lilac,bone,Cloyster,none
2374,platinum_token,gold,amethyst,720,48,3,4,wild,tangle_dark,party_orange,hornet_brown,bone,Gengar,none
2375,gold_token,titanium,amethyst,576,48,6,4,wild,exotic_turquoise,party_orange,hornet_brown,golden,Haunter,none
2376,gold_token,platinum,kevlar,576,48,3,4,wild,mystic_purple,party_orange,firefly_lilac,bone,Hypno,none
2377,gold_token,platinum,kevlar,576,48,3,4,wild,tangle_dark,grosbeak_green,wasp_yellow,bone,Aguch,none
2378,titanium_token,gold,amethyst,576,60,3,5,wild,exotic_turquoise,lemon_green,wasp_yellow,bone,Freeway,none
2379,platinum_token,titanium,emerald,720,48,3,12,wild,tangle_dark,sunny_yellow,shimmer_turquoise,bone,Groovefields,none
2380,titanium_token,platinum,emerald,864,48,3,5,wild,exotic_turquoise,lemon_green,hornet_brown,bone,Haig,none
2381,gold_token,gold,amethyst,720,48,6,4,wild,earthy_orange,floyd_pink,shimmer_turquoise,bone,Gears,none
2382,platinum_token,titanium,emerald,576,48,3,4,wild,firing_red,sunny_yellow,shimmer_turquoise,bone,Killa,none
2383,platinum_token,gold,kevlar,576,48,3,5,wild,tangle_dark,magic_purple,wasp_yellow,bone,Shangxuong,none
2384,gold_token,platinum,sapphire,576,48,3,5,wild,chocolate_brown,grosbeak_green,wasp_yellow,bone,Baaghu'an,none
2385,platinum_token,gold,emerald,864,48,3,5,wild,chocolate_brown,lemon_green,firefly_lilac,bone,Utah,none
2386,platinum_token,gold,amethyst,720,48,3,4,pirate,firing_red,floyd_pink,firefly_lilac,rainbow,Helltongue,none
2387,gold_token,titanium,emerald,864,48,3,4,wild,mystic_purple,grosbeak_green,hornet_brown,bone,Backus,none
2388,titanium_token,titanium,emerald,720,48,3,12,wild,mystic_purple,lemon_green,hornet_brown,bone,Lord,none
2389,gold_token,gold,amethyst,576,48,3,4,wild,chocolate_brown,ocean_blue,hornet_brown,bone,Biggie-P,none
2390,titanium_token,gold,kevlar,576,48,3,5,wild,earthy_orange,lemon_green,hornet_brown,golden,Tass,none
2391,platinum_token,platinum,amethyst,576,48,3,4,wild,earthy_orange,magic_purple,firefly_lilac,golden,Alan,none
2392,gold_token,gold,amethyst,720,48,6,5,wild,chocolate_brown,magic_purple,hornet_brown,bone,Computron,none
2393,platinum_token,gold,amethyst,864,48,9,4,wild,exotic_turquoise,party_orange,hornet_brown,bone,Playa,none
2394,titanium_token,gold,prism,720,48,9,5,wild,chocolate_brown,sunny_yellow,hornet_brown,bone,Lass,none
2395,platinum_token,gold,amethyst,576,48,3,5,wild,firing_red,lemon_green,wasp_yellow,golden,Method,none
2396,platinum_token,titanium,kevlar,576,48,3,5,wild,peaceful_green,magic_purple,hornet_brown,bone,MC,none
2397,platinum_token,titanium,sapphire,576,48,3,5,wild,firing_red,party_orange,hornet_brown,golden,Utat,none
2398,platinum_token,gold,kevlar,576,48,9,4,sovereign,mystic_purple,floyd_pink,wasp_yellow,bone,Sceolsaer,none
2399,gold_token,platinum,amethyst,720,48,3,5,wild,tangle_dark,sunny_yellow,firefly_lilac,bone,Gordon,none
2400,platinum_token,gold,amethyst,576,60,3,4,wild,peaceful_green,floyd_pink,assembly_purple,rainbow,Laagxi,none
2401,gold_token,platinum,sapphire,576,60,3,4,wild,peaceful_green,lemon_green,shimmer_turquoise,golden,Sweetbreeze,none
2402,platinum_token,titanium,sapphire,720,60,3,5,wild,peaceful_green,ocean_blue,shimmer_turquoise,bone,Run-E,none
2403,platinum_token,platinum,kevlar,576,48,3,5,wild,tangle_dark,party_orange,hornet_brown,bone,Lil,none
2404,titanium_token,platinum,amethyst,720,48,3,4,wild,earthy_orange,floyd_pink,hornet_brown,bone,Caomhánach,none
2405,titanium_token,platinum,prism,864,48,3,4,wild,tangle_dark,sunny_yellow,hornet_brown,bone,Crystalsister,none
2406,gold_token,gold,amethyst,576,72,3,5,wild,earthy_orange,ocean_blue,firefly_lilac,golden,Starwisp,none
2407,gold_token,gold,sapphire,576,60,3,5,wild,chocolate_brown,magic_purple,wasp_yellow,bone,Kriss,none
2408,platinum_token,gold,amethyst,576,60,6,4,sovereign,mystic_purple,floyd_pink,firefly_lilac,bone,Billaba,none
2409,platinum_token,gold,emerald,576,48,3,4,wild,mystic_purple,lemon_green,firefly_lilac,golden,Bridger,none
2410,titanium_token,platinum,prism,720,48,9,4,sovereign,exotic_turquoise,floyd_pink,hornet_brown,bone,Cordova,none
2411,gold_token,platinum,emerald,720,48,3,4,wild,chocolate_brown,sunny_yellow,shimmer_turquoise,bone,Drallig,none
2412,platinum_token,gold,amethyst,576,48,3,10,wild,mystic_purple,magic_purple,firefly_lilac,golden,Ladg,none
2413,titanium_token,platinum,amethyst,720,48,3,5,wild,mystic_purple,floyd_pink,hornet_brown,bone,Jarrus,none
2414,titanium_token,titanium,kevlar,576,48,9,5,wild,chocolate_brown,sunny_yellow,wasp_yellow,bone,Jinn,none
2415,platinum_token,platinum,emerald,720,48,3,5,wild,mystic_purple,sunny_yellow,hornet_brown,golden,Junda,none
2416,platinum_token,platinum,kevlar,576,48,3,4,wild,earthy_orange,floyd_pink,assembly_purple,bone,Kenobi,none
2417,gold_token,titanium,amethyst,576,60,6,4,sovereign,mystic_purple,party_orange,wasp_yellow,bone,Kestis,none
2418,platinum_token,platinum,emerald,720,48,3,5,wild,peaceful_green,sunny_yellow,shimmer_turquoise,bone,Nu,none
2419,gold_token,platinum,amethyst,720,48,9,5,wild,peaceful_green,ocean_blue,firefly_lilac,bone,Mace,none
2420,gold_token,platinum,amethyst,720,48,3,4,wild,firing_red,ocean_blue,hornet_brown,bone,Organa,none
2421,titanium_token,platinum,sapphire,576,48,3,5,wild,tangle_dark,sunny_yellow,shimmer_turquoise,rainbow,Bane,none
2422,platinum_token,platinum,amethyst,720,60,3,5,wild,firing_red,ocean_blue,hornet_brown,bone,Dooku,none
2423,gold_token,platinum,sapphire,864,48,3,8,wild,earthy_orange,party_orange,assembly_purple,bone,Tyranus,none
2424,gold_token,platinum,amethyst,576,48,3,4,wild,peaceful_green,party_orange,wasp_yellow,rainbow,Malicos,none
2425,titanium_token,titanium,sapphire,576,48,3,5,wild,chocolate_brown,party_orange,firefly_lilac,bone,Palpatine,none
2426,titanium_token,gold,sapphire,864,48,3,4,wild,firing_red,magic_purple,hornet_brown,golden,Sidious,none
2427,gold_token,platinum,kevlar,576,48,3,8,wild,exotic_turquoise,party_orange,hornet_brown,bone,Second,none
2428,platinum_token,titanium,sapphire,720,48,3,5,wild,tangle_dark,ocean_blue,hornet_brown,bone,Trilla,none
2429,gold_token,titanium,amethyst,720,60,6,5,wild,tangle_dark,floyd_pink,shimmer_turquoise,bone,Third,none
2430,titanium_token,platinum,prism,864,60,3,4,wild,earthy_orange,ocean_blue,wasp_yellow,bone,Reva,none
2431,gold_token,platinum,sapphire,720,72,3,4,wild,peaceful_green,ocean_blue,firefly_lilac,golden,Whitesun,none
2432,platinum_token,titanium,amethyst,864,48,3,4,wild,chocolate_brown,ocean_blue,firefly_lilac,golden,Owen,none
2433,titanium_token,titanium,emerald,576,48,3,4,wild,exotic_turquoise,magic_purple,shimmer_turquoise,bone,Rita,none
2434,platinum_token,platinum,kevlar,864,48,3,8,wild,peaceful_green,ocean_blue,firefly_lilac,golden,Breha,none
2435,platinum_token,platinum,sapphire,864,48,3,4,wild,exotic_turquoise,party_orange,hornet_brown,bone,Skywalker,none
2436,gold_token,platinum,kevlar,864,48,3,5,sovereign,firing_red,ocean_blue,hornet_brown,bone,Vader,none
2437,platinum_token,platinum,amethyst,576,72,9,4,wild,tangle_dark,lemon_green,wasp_yellow,rainbow,Solo,none
2438,platinum_token,platinum,amethyst,576,48,3,4,wild,firing_red,party_orange,shimmer_turquoise,bone,SoloKylo,none
2439,gold_token,gold,kevlar,576,48,3,4,wild,tangle_dark,party_orange,hornet_brown,bone,George,none
2440,platinum_token,platinum,amethyst,720,48,6,4,wild,exotic_turquoise,sunny_yellow,shimmer_turquoise,bone,Beeple,none
2441,platinum_token,platinum,prism,720,48,3,5,wild,firing_red,sunny_yellow,hornet_brown,bone,Mad,none
2442,gold_token,platinum,amethyst,720,48,6,5,wild,tangle_dark,lemon_green,hornet_brown,bone,Run,none
2443,platinum_token,platinum,kevlar,576,60,3,4,wild,earthy_orange,sunny_yellow,wasp_yellow,golden,Kup,none
2444,platinum_token,platinum,sapphire,720,48,3,5,wild,firing_red,sunny_yellow,wasp_yellow,golden,Lennon,none
2445,platinum_token,titanium,emerald,864,48,3,4,wild,firing_red,sunny_yellow,firefly_lilac,bone,Superion,none
2446,platinum_token,platinum,amethyst,576,48,6,5,wild,exotic_turquoise,party_orange,hornet_brown,bone,Fat,none
2447,gold_token,titanium,prism,576,48,9,5,wild,exotic_turquoise,magic_purple,hornet_brown,bone,Wartsneer,none
2448,platinum_token,gold,sapphire,576,72,3,4,wild,chocolate_brown,sunny_yellow,shimmer_turquoise,golden,Mixx-D,none
2449,platinum_token,platinum,prism,576,48,3,5,sovereign,chocolate_brown,party_orange,hornet_brown,bone,Flutterberry,none
2450,platinum_token,gold,sapphire,576,48,6,5,sovereign,firing_red,lemon_green,wasp_yellow,bone,Williamson,none
2451,gold_token,gold,prism,576,48,9,4,wild,mystic_purple,floyd_pink,wasp_yellow,golden,Esmeralde,none
2452,platinum_token,platinum,emerald,864,48,3,5,wild,mystic_purple,lemon_green,hornet_brown,bone,Magaly,none
2453,platinum_token,platinum,sapphire,864,48,3,4,wild,tangle_dark,lemon_green,hornet_brown,rainbow,Castillo,none
2454,platinum_token,titanium,emerald,720,48,3,4,wild,earthy_orange,magic_purple,wasp_yellow,bone,Fuji,none
2455,titanium_token,platinum,prism,864,72,3,4,wild,tangle_dark,sunny_yellow,firefly_lilac,bone,Vladi,none
2456,platinum_token,titanium,prism,576,72,3,4,wild,mystic_purple,ocean_blue,shimmer_turquoise,golden,Joshua,none
2457,platinum_token,titanium,kevlar,864,48,3,5,wild,tangle_dark,floyd_pink,wasp_yellow,bone,Natalia,none
2458,platinum_token,gold,emerald,576,48,3,5,wild,chocolate_brown,magic_purple,assembly_purple,bone,Pegui,none
2459,gold_token,titanium,kevlar,720,48,3,4,wild,earthy_orange,magic_purple,hornet_brown,bone,Onix,none
2460,gold_token,gold,amethyst,576,60,3,4,wild,firing_red,magic_purple,hornet_brown,bone,Charmeleon,none
2461,platinum_token,titanium,sapphire,576,48,3,8,wild,tangle_dark,floyd_pink,wasp_yellow,bone,Sauron,none
2462,gold_token,platinum,emerald,576,48,3,4,wild,mystic_purple,sunny_yellow,wasp_yellow,golden,Meraxes,none
2463,gold_token,platinum,amethyst,576,48,9,5,pirate,tangle_dark,magic_purple,firefly_lilac,golden,Vhagar,none
2464,platinum_token,platinum,sapphire,576,72,3,5,wild,firing_red,magic_purple,wasp_yellow,bone,Grogon,none
2465,platinum_token,titanium,amethyst,720,72,3,5,wild,earthy_orange,party_orange,wasp_yellow,bone,Cannibal,none
2466,gold_token,gold,sapphire,576,60,3,5,wild,chocolate_brown,ocean_blue,hornet_brown,bone,Caraxes,none
2467,titanium_token,platinum,amethyst,576,60,3,4,wild,peaceful_green,magic_purple,firefly_lilac,bone,Dreamfyre,none
2468,platinum_token,platinum,emerald,720,48,3,4,wild,mystic_purple,ocean_blue,shimmer_turquoise,bone,Grey,none
2469,gold_token,titanium,amethyst,576,48,6,5,sovereign,exotic_turquoise,magic_purple,firefly_lilac,bone,Meleys,tangle_dragons_-_steven_castano
2470,titanium_token,platinum,amethyst,576,48,6,5,wild,peaceful_green,floyd_pink,firefly_lilac,bone,Satoshi,none
2471,gold_token,titanium,prism,576,48,3,10,sovereign,chocolate_brown,sunny_yellow,wasp_yellow,bone,Morning,none
2472,platinum_token,gold,kevlar,576,48,6,4,wild,peaceful_green,floyd_pink,hornet_brown,bone,Quicksilver,none
2473,platinum_token,gold,emerald,720,48,6,4,wild,chocolate_brown,magic_purple,wasp_yellow,bone,Seasmoke,none
2474,platinum_token,titanium,sapphire,576,48,3,4,wild,exotic_turquoise,magic_purple,hornet_brown,bone,Sheepstealer,none
2475,platinum_token,platinum,kevlar,576,60,3,5,wild,mystic_purple,magic_purple,hornet_brown,bone,Shyjos,none
2476,platinum_token,gold,sapphire,576,48,3,4,wild,firing_red,party_orange,shimmer_turquoise,bone,Silverwing,none
2477,platinum_token,gold,sapphire,576,48,6,4,wild,peaceful_green,floyd_pink,firefly_lilac,bone,Stormcloud,none
2478,gold_token,titanium,amethyst,720,48,3,4,wild,exotic_turquoise,floyd_pink,firefly_lilac,bone,Sunfyre,none
2479,platinum_token,gold,amethyst,576,48,3,5,wild,tangle_dark,floyd_pink,hornet_brown,bone,Syrax,none
2480,gold_token,gold,emerald,576,48,3,5,wild,firing_red,sunny_yellow,firefly_lilac,bone,Tessarion,none
2481,gold_token,platinum,amethyst,576,48,3,5,wild,tangle_dark,magic_purple,hornet_brown,golden,Terrax,none
2482,titanium_token,gold,amethyst,720,60,3,5,wild,exotic_turquoise,party_orange,hornet_brown,bone,Tyraxes,none
2483,platinum_token,platinum,amethyst,576,48,3,8,wild,firing_red,floyd_pink,firefly_lilac,bone,Urrax,none
2484,gold_token,platinum,prism,576,48,3,4,wild,earthy_orange,party_orange,wasp_yellow,bone,Vermax,none
2485,platinum_token,platinum,emerald,576,60,3,5,wild,firing_red,ocean_blue,hornet_brown,bone,Vermithor,none
2486,platinum_token,gold,kevlar,720,48,6,4,wild,firing_red,floyd_pink,wasp_yellow,bone,Blastoise,none
2487,gold_token,gold,emerald,720,48,3,4,wild,mystic_purple,sunny_yellow,wasp_yellow,bone,Beedrill,none
2488,gold_token,platinum,emerald,720,48,9,4,wild,peaceful_green,ocean_blue,hornet_brown,rainbow,Sandslash,none
2489,titanium_token,platinum,sapphire,576,72,3,4,wild,firing_red,magic_purple,firefly_lilac,bone,Nidoqueen,none
2490,gold_token,gold,prism,576,48,6,4,wild,mystic_purple,magic_purple,hornet_brown,golden,Nidoking,none
2491,titanium_token,platinum,emerald,576,48,3,4,wild,mystic_purple,lemon_green,shimmer_turquoise,bone,Magmar,none
2492,titanium_token,gold,emerald,720,48,3,4,wild,mystic_purple,floyd_pink,hornet_brown,golden,Omastar,none
2493,gold_token,platinum,sapphire,576,72,3,5,wild,exotic_turquoise,floyd_pink,assembly_purple,golden,Kabuto,none
2494,platinum_token,gold,kevlar,720,48,3,4,wild,earthy_orange,ocean_blue,firefly_lilac,golden,Saerodactyl,none
2495,platinum_token,gold,emerald,864,48,9,4,pirate,tangle_dark,lemon_green,shimmer_turquoise,bone,Articuno,tangle_dragons_-_steven_castano
2496,gold_token,platinum,emerald,864,48,3,5,wild,chocolate_brown,ocean_blue,firefly_lilac,bone,Kabutops,none
2497,platinum_token,gold,prism,864,48,3,5,wild,chocolate_brown,ocean_blue,wasp_yellow,bone,Zapdos,none
